Id,SalePrice
1872,168220.42
1873,226426.48
1874,147384.44
1875,209321.33
1876,196334.66
1877,218211.72
1878,200310.12
1879,133278.44
1880,140159.6
1881,226156.86
1882,243994.45
1883,192811.47
1884,211010.27
1885,263646.38
1886,301617.9
1887,204600.27
1888,282186.84
1889,158030.7
1890,128965.25
1891,139305.36
1892,106724.98
1893,138881.66
1894,125483.484
1895,134943.17
1896,127270.56
1897,109401.26
1898,106902.16
1899,151630.9
1900,155862.25
1901,163657.2
1902,132834.31
1903,223614.62
1904,144031.94
1905,193477.31
1906,188186.23
1907,214845.8
1908,107831.39
1909,141166.48
1910,119064.12
1911,212664.55
1912,278234.53
1913,148412.56
1914,43823.52
1915,329796.4
1916,62117.406
1917,254354.7
1918,144470.39
1919,164540.28
1920,128025.81
1921,465720.38
1922,333832.94
1923,222794.25
1924,200260.78
1925,212475.81
1926,393382.2
1927,128772.234
1928,159274.06
1929,120260.51
1930,133784.12
1931,138355.8
1932,130401.93
1933,176085.67
1934,175183.1
1935,173939.36
1936,182840.98
1937,185011.47
1938,179412.28
1939,232660.7
1940,180133.86
1941,169707.06
1942,185670.56
1943,205965.7
1944,332870.03
1945,391051.72
1946,143169.77
1947,326672.88
1948,176815.06
1949,236179.39
1950,174204.36
1951,268996.2
1952,204959.14
1953,160127.75
1954,188395.23
1955,130075.7
1956,288893.28
1957,147401.58
1958,306635.16
1959,134932.33
1960,111200.12
1961,116195.34
1962,92752.44
1963,101398.3
1964,108419.41
1965,145192.0
1966,146682.52
1967,291276.6
1968,424690.12
1969,400109.6
1970,453801.1
1971,452893.7
1972,401589.47
1973,252997.03
1974,318079.66
1975,500810.2
1976,262187.53
1977,360711.16
1978,387657.38
1979,320070.84
1980,192045.7
1981,356785.38
1982,231777.3
1983,207235.38
1984,164108.14
1985,211654.27
1986,213189.89
1987,167469.16
1988,174421.64
1989,191592.78
1990,217017.3
1991,251533.6
1992,211474.97
1993,159988.61
1994,250212.9
1995,183454.0
1996,244386.86
1997,319178.66
1998,344544.6
1999,257633.6
2000,303836.4
2001,247244.72
2002,247192.2
2003,239451.4
2004,255719.95
2005,221896.56
2006,234178.42
2007,231148.33
2008,218446.64
2009,189894.61
2010,194885.33
2011,147610.02
2012,174876.02
2013,182323.52
2014,185515.42
2015,199692.28
2016,194458.86
2017,196081.44
2018,127507.766
2019,136540.77
2020,110599.055
2021,103337.72
2022,172395.56
2023,132445.72
2024,240194.64
2025,359738.78
2026,167825.72
2027,148190.44
2028,154450.44
2029,168600.33
2030,284273.44
2031,263464.1
2032,291817.6
2033,284561.53
2034,165581.16
2035,215167.73
2036,183190.5
2037,194608.17
2038,322104.03
2039,219250.8
2040,329240.6
2041,272057.03
2042,203511.6
2043,168414.58
2044,169675.58
2045,206664.22
2046,136293.81
2047,143329.98
2048,136490.5
2049,114470.85
2050,177955.34
2051,113573.61
2052,130962.52
2053,146937.1
2054,76566.93
2055,166413.2
2056,143643.14
2057,110557.95
2058,239966.31
2059,131870.55
2060,166774.14
2061,177322.86
2062,129940.516
2063,106716.06
2064,139757.39
2065,120671.9
2066,173352.08
2067,119657.98
2068,94878.87
2069,83152.17
2070,113545.664
2071,87289.38
2072,122984.8
2073,136204.47
2074,185600.45
2075,147146.2
2076,116313.58
2077,159322.94
2078,129244.63
2079,130456.34
2080,114173.766
2081,124094.87
2082,103350.016
2083,138804.77
2084,109458.234
2085,118016.11
2086,147150.05
2087,116958.23
2088,91955.41
2089,71274.055
2090,128049.734
2091,123810.58
2092,131052.46
2093,124506.82
2094,120985.18
2095,152735.78
2096,75416.4
2097,93273.625
2098,155272.4
2099,56555.68
2100,81868.37
2101,112969.94
2102,124934.84
2103,97596.836
2104,127472.68
2105,122139.555
2106,67990.49
2107,239738.78
2108,109717.4
2109,113616.77
2110,128170.375
2111,155154.23
2112,137989.11
2113,115350.4
2114,114086.55
2115,160976.77
2116,125067.305
2117,149717.55
2118,121611.164
2119,100094.01
2120,119596.266
2121,105244.58
2122,103967.19
2123,88453.945
2124,171905.45
2125,125976.94
2126,144401.28
2127,154440.31
2128,124461.05
2129,107234.625
2130,141785.23
2131,141901.36
2132,118307.31
2133,117750.47
2134,119423.01
2135,88417.83
2136,77027.41
2137,110886.555
2138,132548.45
2139,150951.33
2140,136626.28
2141,150681.66
2142,131724.2
2143,140619.73
2144,130495.11
2145,134158.55
2146,176299.92
2147,134760.3
2148,133549.03
2149,154285.56
2150,214784.23
2151,119720.42
2152,189436.61
2153,172559.42
2154,106804.06
2155,134086.95
2156,263616.03
2157,225382.48
2158,234893.6
2159,214226.61
2160,171043.27
2161,236946.55
2162,358416.3
2163,344082.4
2164,237628.16
2165,179549.73
2166,151888.31
2167,229348.36
2168,203958.84
2169,195047.69
2170,224989.38
2171,152825.64
2172,135081.83
2173,164873.89
2174,231583.48
2175,302531.8
2176,316766.75
2177,247458.36
2178,201499.73
2179,140420.56
2180,206609.42
2181,184732.81
2182,223334.5
2183,192957.02
2184,123032.09
2185,121971.66
2186,143835.75
2187,148974.56
2188,165852.08
2189,184466.72
2190,83577.84
2191,78266.95
2192,94364.01
2193,104634.15
2194,105205.64
2195,109846.56
2196,112942.26
2197,113707.85
2198,156522.9
2199,174246.23
2200,129083.76
2201,131208.95
2202,216037.64
2203,136978.61
2204,187630.56
2205,105133.97
2206,143620.12
2207,197560.3
2208,252055.97
2209,225041.9
2210,122644.66
2211,118160.79
2212,115210.84
2213,104561.22
2214,124739.055
2215,109911.414
2216,154964.61
2217,107733.03
2218,57041.043
2219,60737.418
2220,60492.258
2221,332289.25
2222,257909.66
2223,268532.8
2224,213339.16
2225,113615.51
2226,190469.17
2227,193253.22
2228,263518.0
2229,240574.19
2230,161672.66
2231,212100.27
2232,172326.05
2233,161780.11
2234,244178.39
2235,228712.75
2236,274773.2
2237,332873.4
2238,202880.0
2239,107109.45
2240,164814.86
2241,178565.38
2242,123633.84
2243,127716.39
2244,99167.07
2245,104201.695
2246,148472.84
2247,109551.6
2248,125026.22
2249,123116.35
2250,136956.34
2251,121719.305
2252,170933.69
2253,161672.03
2254,178954.61
2255,185500.64
2256,186029.02
2257,212780.16
2258,170011.16
2259,176358.94
2260,165599.3
2261,178789.56
2262,204575.06
2263,339314.94
2264,439399.56
2265,180243.67
2266,301641.84
2267,380380.47
2268,384648.4
2269,143074.73
2270,183809.5
2271,231135.16
2272,194261.98
2273,167637.69
2274,167143.44
2275,170566.27
2276,183677.2
2277,184783.14
2278,145858.97
2279,134234.39
2280,122973.22
2281,165077.84
2282,186882.95
2283,100088.37
2284,112432.84
2285,146869.08
2286,121430.06
2287,351215.03
2288,276022.8
2289,401714.66
2290,457064.2
2291,322721.84
2292,415451.66
2293,498791.8
2294,446638.47
2295,445822.25
2296,264921.56
2297,312772.75
2298,274812.44
2299,420606.72
2300,349748.25
2301,281188.12
2302,241207.86
2303,226824.9
2304,238798.8
2305,183422.92
2306,176709.22
2307,183681.12
2308,212977.17
2309,288436.06
2310,218006.62
2311,196314.4
2312,176494.58
2313,179832.78
2314,168803.86
2315,177170.42
2316,186700.53
2317,181535.06
2318,177150.16
2319,173085.25
2320,193457.28
2321,234584.55
2322,165020.19
2323,175778.11
2324,169476.36
2325,205348.78
2326,165623.52
2327,216451.92
2328,229433.61
2329,182996.02
2330,171430.8
2331,370877.28
2332,406432.28
2333,318880.12
2334,252574.58
2335,242803.33
2336,336014.2
2337,216793.36
2338,274646.34
2339,214965.02
2340,406938.72
2341,210505.97
2342,224074.38
2343,215999.36
2344,229731.92
2345,230337.03
2346,216966.9
2347,200121.42
2348,229571.72
2349,172001.97
2350,284872.03
2351,235733.36
2352,231927.2
2353,232571.47
2354,138030.08
2355,150715.23
2356,151956.75
2357,184421.62
2358,198255.7
2359,126701.7
2360,110047.08
2361,141276.98
2362,264136.4
2363,135909.69
2364,164133.42
2365,222213.62
2366,194015.42
2367,216194.34
2368,221606.84
2369,201725.48
2370,168669.16
2371,169915.73
2372,197146.11
2373,269482.25
2374,323350.53
2375,251115.81
2376,292513.34
2377,378562.94
2378,143477.34
2379,201514.22
2380,149246.42
2381,158627.7
2382,194577.23
2383,193150.94
2384,248957.88
2385,159353.11
2386,137952.5
2387,134549.45
2388,100138.22
2389,127034.96
2390,148347.47
2391,143515.11
2392,114755.555
2393,168440.94
2394,143611.55
2395,216256.64
2396,142050.61
2397,226122.22
2398,129897.055
2399,54883.848
2400,47040.65
2401,99535.75
2402,141789.77
2403,137852.27
2404,149960.36
2405,155375.27
2406,136610.4
2407,120022.04
2408,145660.72
2409,122219.64
2410,165184.2
2411,116115.914
2412,160790.44
2413,134026.88
2414,144215.67
2415,131444.34
2416,128558.34
2417,128991.04
2418,129727.25
2419,126236.96
2420,127790.41
2421,159780.92
2422,114542.17
2423,131781.88
2424,143341.06
2425,178965.64
2426,126326.7
2427,140348.55
2428,181613.95
2429,112318.88
2430,131244.42
2431,113296.336
2432,143227.69
2433,147275.05
2434,141364.27
2435,149763.64
2436,111503.1
2437,104316.67
2438,127161.11
2439,106371.62
2440,121583.0
2441,91486.13
2442,91571.3
2443,120521.984
2444,122569.15
2445,75996.52
2446,132228.48
2447,169641.5
2448,132990.64
2449,105312.836
2450,148756.06
2451,117986.08
2452,215088.3
2453,91242.62
2454,130366.82
2455,119925.7
2456,143264.98
2457,131744.72
2458,115394.67
2459,111070.01
2460,138102.89
2461,112164.58
2462,136468.48
2463,130361.72
2464,167875.89
2465,126002.41
2466,112873.4
2467,141876.16
2468,83520.08
2469,66155.9
2470,174994.98
2471,219586.45
2472,159882.56
2473,122380.18
2474,90843.57
2475,227345.22
2476,107122.71
2477,127105.69
2478,152676.12
2479,100963.055
2480,160392.1
2481,119470.43
2482,126257.82
2483,109120.48
2484,120324.42
2485,119962.43
2486,159999.61
2487,185515.83
2488,169298.48
2489,147479.73
2490,158489.83
2491,96266.375
2492,179683.27
2493,151641.73
2494,147108.72
2495,80486.78
2496,248469.84
2497,153385.4
2498,102088.32
2499,90799.734
2500,124290.84
2501,142161.94
2502,148749.64
2503,95690.47
2504,168539.12
2505,228557.12
2506,247694.44
2507,241268.33
2508,247724.95
2509,211711.38
2510,213301.67
2511,174439.77
2512,204239.14
2513,210396.02
2514,251152.97
2515,145962.17
2516,172734.22
2517,144185.78
2518,153372.6
2519,218920.36
2520,201730.0
2521,186139.47
2522,225026.11
2523,128080.66
2524,136711.34
2525,153612.44
2526,132622.78
2527,111430.53
2528,132219.86
2529,141368.11
2530,124315.164
2531,251244.44
2532,230513.81
2533,194662.86
2534,215156.11
2535,315549.38
2536,240858.58
2537,231500.92
2538,174568.19
2539,188057.6
2540,173679.7
2541,179860.05
2542,169194.64
2543,125686.08
2544,124906.4
2545,129695.45
2546,124007.91
2547,140647.64
2548,150608.86
2549,168873.75
2550,256680.92
2551,140699.03
2552,124696.01
2553,77234.54
2554,103010.33
2555,124141.625
2556,105289.9
2557,117593.56
2558,170124.1
2559,131570.34
2560,134022.67
2561,144354.45
2562,124550.58
2563,146910.89
2564,192389.94
2565,154407.0
2566,159219.23
2567,121579.39
2568,190590.84
2569,186923.02
2570,122348.164
2571,183761.52
2572,160816.45
2573,204498.38
2574,256056.8
2575,137261.42
2576,117872.1
2577,153587.97
2578,72752.13
2579,66745.1
2580,113407.02
2581,110842.266
2582,101199.3
2583,270622.88
2584,162958.11
2585,183657.95
2586,214638.16
2587,198889.14
2588,152879.7
2589,151118.28
2590,209943.94
2591,221245.52
2592,208312.66
2593,251212.0
2594,176725.89
2595,198821.14
2596,318129.03
2597,177848.67
2598,274650.06
2599,290563.66
2600,205846.92
2601,160987.02
2602,74624.58
2603,93100.84
2604,81851.92
2605,62776.508
2606,141280.03
2607,185239.16
2608,191819.5
2609,163627.28
2610,110837.914
2611,124291.93
2612,150319.7
2613,131862.55
2614,128841.37
2615,158757.16
2616,140882.53
2617,185155.98
2618,176738.22
2619,161696.47
2620,179988.33
2621,179680.44
2622,189309.77
2623,246850.55
2624,266305.22
2625,314698.62
2626,163287.23
2627,163601.27
2628,451983.0
2629,552767.75
2630,363520.8
2631,465575.44
2632,439820.1
2633,327199.28
2634,398012.0
2635,154262.53
2636,184116.53
2637,182352.28
2638,266076.16
2639,187954.58
2640,150576.66
2641,102550.63
2642,200040.5
2643,96286.82
2644,123813.07
2645,100561.766
2646,89619.58
2647,101022.22
2648,139787.98
2649,152798.03
2650,140993.25
2651,139565.28
2652,420990.12
2653,225259.7
2654,253674.64
2655,390919.0
2656,311367.97
2657,351453.06
2658,279937.7
2659,314240.53
2660,357998.6
2661,350871.44
2662,341198.5
2663,264384.66
2664,274152.06
2665,334715.8
2666,292797.66
2667,169872.17
2668,185427.14
2669,174486.64
2670,288666.2
2671,181653.94
2672,184565.66
2673,210766.08
2674,206056.02
2675,169198.33
2676,181799.25
2677,193720.5
2678,245732.83
2679,259466.58
2680,264490.94
2681,436655.34
2682,347327.4
2683,539196.1
2684,306818.56
2685,356960.53
2686,249103.25
2687,345370.72
2688,217168.12
2689,208783.27
2690,485171.0
2691,189957.98
2692,135315.06
2693,194914.44
2694,145026.22
2695,190721.3
2696,180747.5
2697,194895.3
2698,194557.14
2699,172958.98
2700,154459.22
2701,159750.5
2702,111113.67
2703,145005.14
2704,141046.94
2705,116826.2
2706,122400.25
2707,131084.22
2708,130154.086
2709,112700.01
2710,127573.96
2711,331562.0
2712,412720.9
2713,162821.33
2714,148437.95
2715,168251.92
2716,144459.34
2717,183111.7
2718,229310.02
2719,159384.45
2720,179285.64
2721,139901.72
2722,163526.45
2723,142560.78
2724,129674.27
2725,137895.28
2726,144943.33
2727,181554.28
2728,164994.73
2729,152066.62
2730,140755.03
2731,139229.08
2732,122315.78
2733,158752.2
2734,151231.33
2735,140963.39
2736,139771.75
2737,124558.914
2738,127026.195
2739,160171.14
2740,136236.84
2741,144203.33
2742,146743.53
2743,148596.33
2744,154225.06
2745,138585.08
2746,135550.81
2747,147920.45
2748,126641.68
2749,123029.85
2750,139288.36
2751,139591.86
2752,172397.83
2753,155655.62
2754,260159.25
2755,124883.35
2756,107049.99
2757,69103.7
2758,81678.52
2759,157415.83
2760,119807.27
2761,140010.22
2762,146555.64
2763,186129.64
2764,152652.89
2765,283598.28
2766,131565.45
2767,88165.07
2768,134097.84
2769,131645.03
2770,144150.73
2771,108699.836
2772,113859.195
2773,154676.19
2774,138286.19
2775,117921.375
2776,138971.25
2777,151168.89
2778,113720.57
2779,120525.96
2780,97230.164
2781,93737.84
2782,88906.0
2783,108087.56
2784,126349.71
2785,130682.03
2786,66362.586
2787,126651.03
2788,75013.83
2789,197953.98
2790,94894.63
2791,114401.82
2792,31006.756
2793,182807.34
2794,104297.42
2795,121859.68
2796,109897.61
2797,222961.75
2798,113147.76
2799,116165.95
2800,57382.066
2801,110655.56
2802,141065.9
2803,132078.66
2804,147474.47
2805,103338.516
2806,73649.56
2807,164532.81
2808,155402.66
2809,138298.67
2810,135040.53
2811,153273.5
2812,148125.27
2813,150027.72
2814,151603.77
2815,103497.27
2816,233768.34
2817,152274.22
2818,126649.71
2819,166482.08
2820,138087.17
2821,109358.81
2822,190902.31
2823,265949.25
2824,189747.4
2825,159112.77
2826,133771.28
2827,136330.14
2828,216861.45
2829,195628.67
2830,229627.22
2831,176752.97
2832,237298.62
2833,299754.3
2834,210707.6
2835,201587.02
2836,190663.88
2837,158607.64
2838,158810.72
2839,175807.98
2840,199016.0
2841,201285.92
2842,220182.52
2843,152112.61
2844,162256.48
2845,123383.945
2846,211920.98
2847,201478.17
2848,226919.17
2849,203060.78
2850,275852.4
2851,227987.34
2852,234666.94
2853,239870.72
2854,140300.62
2855,205033.92
2856,200689.89
2857,184656.5
2858,205701.4
2859,129028.04
2860,127119.086
2861,131890.78
2862,196799.08
2863,129228.336
2864,246350.84
2865,144468.77
2866,135579.39
2867,91162.15
2868,106883.1
2869,103634.18
2870,116277.51
2871,83781.914
2872,39984.91
2873,107905.34
2874,139142.1
2875,114604.96
2876,172533.58
2877,143273.72
2878,177169.03
2879,139095.78
2880,93107.78
2881,146813.39
2882,172611.05
2883,182733.83
2884,188693.75
2885,194471.28
2886,237523.94
2887,97319.54
2888,136204.11
2889,47437.207
2890,80883.086
2891,136136.94
2892,41054.49
2893,88798.38
2894,43062.03
2895,318293.75
2896,277734.2
2897,201290.03
2898,148710.69
2899,214094.34
2900,159881.92
2901,202977.3
2902,189989.25
2903,338723.03
2904,354949.4
2905,92444.34
2906,203559.28
2907,110829.41
2908,132100.3
2909,142429.27
2910,78750.5
2911,70019.91
2912,146493.77
2913,78517.48
2914,65210.832
2915,71179.2
2916,73604.81
2917,151390.33
2918,117137.734
2919,229046.64
